PSP_Code,Hierarchieebene,Vorgangsname,Subtitel,Nr,Einmalige_Nr,Dauer,Gliederungsebene,Vorgänger,Anfangstermin,Endtermin,Meilenstein,Sammelvorgang,Personen,Geschoss,Text3,Gewerk,Text5,Text6,Material;;;;;;;;;;;;;
1.6.2.1.1.26,Vorgang,Loggia HLKSE (Elektro Kabelzug Whg.-Verteiler & Vorwandsystem Pfif.),Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 2.OG,782,22263,7,6,838,2024-11-27 08:00,2024-12-05 17:00,Nein,Nein,,E02,,250 HLKS,,,;;;;;;;;;;;;;
1.6.2.1.1.27,Vorgang,Loggia Deckendämmung Balkone,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 2.OG,783,22264,5,6,782EA-3t,2024-12-03 08:00,2024-12-09 17:00,Nein,Nein,,E02,,271 Gipserarbeiten,,,;;;;;;;;;;;;;
1.6.2.1.1.28,Vorgang,Loggia Geländer,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 2.OG,784,22265,4,6,783,2024-12-10 08:00,2024-12-13 17:00,Nein,Nein,,E02,,272.2 Geländer,,,;;;;;;;;;;;;;
1.6.2.1.1.29,Vorgang,Loggia Brandüberschlag,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 2.OG,785,22266,4,6,783,2024-12-10 08:00,2024-12-13 17:00,Nein,Nein,,E02,,224.0 Bedachungsarbeiten,,,;;;;;;;;;;;;;
1.6.2.1.1.30,Vorgang,Loggia Isolation/Abdichtung/Bodenbelag,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 2.OG,786,22267,9,6,784,2024-12-16 08:00,2025-01-09 17:00,Nein,Nein,,E02,,224.0 Bedachungsarbeiten,,,;;;;;;;;;;;;;
1.6.2.1.2,Subtitel 4,Montage 3.OG,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG,787,12252,147,5,,2024-06-10 08:00,2025-01-20 17:00,Nein,Ja,5,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.1,Vorgang,Decke über 3.OG,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,788,18056,14,6,221EE,2024-06-10 08:00,2024-06-27 17:00,Nein,Nein,,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.2,Vorgang,Demontage Notspriessung,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,789,18522,0,6,788EA+22t,2024-07-29 17:00,2024-07-29 17:00,Ja,Nein,,E03,,211.0 Baumeister,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.3,Vorgang,Reinigung / Finish / Übergabe,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,790,18543,6,6,878EE,2024-08-20 08:00,2024-08-27 17:00,Nein,Nein,,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.4,Vorgang,Zugang Lift,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,791,22813,0,6,591EA-12t,2024-09-02 08:00,2024-09-02 08:00,Ja,Nein,,E03,,,,,;;;;;;;;;;;;;
1.6.2.1.2.5,Vorgang,Kollektivschutz Netz 2,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,792,18676,102,6,788EA-4t,2024-06-24 08:00,2024-11-18 17:00,Nein,Nein,,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.6,Vorgang,KGC Einmessen UK,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,793,20786,3,6,795AA-10t,2024-09-03 08:00,2024-09-05 17:00,Nein,Nein,2,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.7,Vorgang,KGC Material einbringen,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,794,20785,3,6,793EA+4t,2024-09-12 08:00,2024-09-16 17:00,Nein,Nein,4,E03,,215.0 Fassadenbau,PAH,,78;;;;;;;;;;;;;
1.6.2.1.2.8,Vorgang,KGC Montage UK,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,795,20787,4,6,797AA-15t,2024-09-17 08:00,2024-09-20 17:00,Nein,Nein,4,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.9,Vorgang,Aepli Logistic Elemente LVL 3 auf der Baustelle,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,796,20793,2,6,794EA+15t,2024-10-08 08:00,2024-10-09 17:00,Nein,Nein,8,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.10,Vorgang,KGC Montage Elementfassade Teil 1,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,797,19372,9,6,767EA+1t,2024-10-08 08:00,2024-10-21 17:00,Nein,Nein,8,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.11,Vorgang,KGC Montage Elementfassade Teil 2,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,798,22530,3,6,768,2024-10-31 08:00,2024-11-05 17:00,Nein,Nein,,E03,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.1.2.12,Vorgang,KGC Montage Elementfassade Teil 3,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,799,22533,3,6,769,2024-10-31 08:00,2024-11-05 17:00,Nein,Nein,,E03,,,,,;;;;;;;;;;;;;
1.6.2.1.2.13,Vorgang,Einzug Storenkabel Elektriker,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,800,20788,1,6,797,2024-10-22 08:00,2024-10-22 17:00,Nein,Nein,3,E03,,230.0 Elektro,,,;;;;;;;;;;;;;
1.6.2.1.2.14,Vorgang,Sichtabnahmen der Etage mit BL,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,801,20789,1,6,800EA-1t,2024-10-22 08:00,2024-10-22 17:00,Nein,Nein,5,E03,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.1.2.15,Vorgang,Schutz der Elemente mit Correx 1.5m hoch,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,802,20790,2,6,801EA-1t,2024-10-22 08:00,2024-10-23 17:00,Nein,Nein,5,E03,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.1.2.16,Vorgang,KGC Räumen Stockwerk,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,803,19373,1,6,802,2024-10-24 08:00,2024-10-24 17:00,Nein,Nein,3,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.17,Vorgang,Aepli Material einbringen,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,804,19375,1,6,803,2024-10-25 08:00,2024-10-25 17:00,Nein,Nein,3,E03,,215.0 Fassadenbau,PAH,,21;;;;;;;;;;;;;
1.6.2.1.2.18,Vorgang,Aepli Einmessen UK,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,805,19376,1,6,804,2024-10-28 08:00,2024-10-28 17:00,Nein,Nein,1,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.19,Vorgang,Aepli Montage Loggia,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,806,19377,7,6,805,2024-10-29 08:00,2024-11-07 17:00,Nein,Nein,7,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.20,Vorgang,Aepli Finish Montage,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,807,19378,3,6,806,2024-11-08 08:00,2024-11-12 17:00,Nein,Nein,3,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.21,Vorgang,Loggia - Abdichtung 2-lagig (Abdichter),Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,808,19379,3,6,806,2024-11-08 08:00,2024-11-12 17:00,Nein,Nein,5,E03,Whg. Loggia,224.0 Bedachungsarbeiten,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.22,Vorgang,Aepli Montage Sonnenschutz/Blende,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,809,22268,4,6,813,2024-12-17 08:00,2024-12-20 17:00,Nein,Nein,,E03,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.1.2.23,Vorgang,KGC Montage Brandschutz Stockwerk,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,810,22269,3,6,780,2024-12-12 08:00,2024-12-16 17:00,Nein,Nein,,E03,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.1.2.24,Vorgang,KGC Verblechung der Loggias,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,811,22270,2,6,816,2025-01-17 08:00,2025-01-20 17:00,Nein,Nein,,E03,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.1.2.25,Vorgang,Loggia HLKSE (Elektro Kabelzug Whg.-Verteiler & Vorwandsystem Pfif.),Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,812,22271,7,6,782AA,2024-11-27 08:00,2024-12-05 17:00,Nein,Nein,,E03,,250 HLKS,,,;;;;;;;;;;;;;
1.6.2.1.2.26,Vorgang,Loggia Deckendämmung Balkone,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,813,22272,5,6,783,2024-12-10 08:00,2024-12-16 17:00,Nein,Nein,,E03,,271 Gipserarbeiten,,,;;;;;;;;;;;;;
1.6.2.1.2.27,Vorgang,Loggia Geländer,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,814,22273,4,6,813,2024-12-17 08:00,2024-12-20 17:00,Nein,Nein,,E03,,272.2 Geländer,,,;;;;;;;;;;;;;
1.6.2.1.2.28,Vorgang,Loggia Brandüberschlag,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,815,22274,4,6,813,2024-12-17 08:00,2024-12-20 17:00,Nein,Nein,,E03,,224.0 Bedachungsarbeiten,,,;;;;;;;;;;;;;
1.6.2.1.2.29,Vorgang,Loggia Isolation/Abdichtung/Bodenbelag,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 2.OG- 3 OG - Montage 3.OG,816,22275,9,6,815,2024-12-23 08:00,2025-01-16 17:00,Nein,Nein,,E03,,224.0 Bedachungsarbeiten,,,;;;;;;;;;;;;;
1.6.2.2,Subtitel 3,Montage 4.OG- 7.OG,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG,817,15553,171,4,,2024-06-25 08:00,2025-03-10 17:00,Nein,Ja,,,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1,Subtitel 4,Montage 4.OG,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG,818,12269,141,5,,2024-06-25 08:00,2025-01-27 17:00,Nein,Ja,8,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.1,Vorgang,Decke über 4.OG,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,819,18058,12,6,225EE,2024-06-25 08:00,2024-07-10 17:00,Nein,Nein,,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.2,Vorgang,Demontage Notspriessung,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,820,18557,0,6,819EA+38t,2024-09-04 17:00,2024-09-04 17:00,Ja,Nein,,E04,,211.0 Baumeister,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.3,Vorgang,Reinigung / Finish / Übergabe,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,821,18558,6,6,906EE,2024-09-03 08:00,2024-09-10 17:00,Nein,Nein,,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.4,Vorgang,Zugang Lift,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,822,22814,0,6,591EA-10t,2024-09-04 08:00,2024-09-04 08:00,Ja,Nein,,E04,,,,,;;;;;;;;;;;;;
1.6.2.2.1.5,Vorgang,Kollektivschutz Netz 3,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,823,18675,102,6,819EA-4t,2024-07-05 08:00,2024-11-29 17:00,Nein,Nein,,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.6,Vorgang,KGC Einmessen UK,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,824,19380,3,6,826AA-10t,2024-09-17 08:00,2024-09-19 17:00,Nein,Nein,2,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.7,Vorgang,KGC Material einbringen,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,825,19381,2,6,824EA+4t,2024-09-26 08:00,2024-09-27 17:00,Nein,Nein,4,E04,,215.0 Fassadenbau,PAH,,78;;;;;;;;;;;;;
1.6.2.2.1.8,Vorgang,KGC Montage UK,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,826,19382,5,6,828AA-15t,2024-10-01 08:00,2024-10-07 17:00,Nein,Nein,5,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.9,Vorgang,Aepli Elemente LVL 4 auf der Baustelle,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,827,20796,2,6,825EA+6t,2024-10-08 08:00,2024-10-09 17:00,Nein,Nein,8,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.10,Vorgang,KGC Montage Elementfassade Teil 1 + 2,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,828,19383,9,6,797EA+1t,2024-10-23 08:00,2024-11-05 17:00,Nein,Nein,8,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.11,Vorgang,KGC Montage Elementfassade Teil 3,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,829,22534,3,6,799,2024-11-06 08:00,2024-11-08 17:00,Nein,Nein,,E04,,,,,;;;;;;;;;;;;;
1.6.2.2.1.12,Vorgang,Einzug Storenkabel Elektriker,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,830,20797,1,6,828,2024-11-06 08:00,2024-11-06 17:00,Nein,Nein,3,E04,,230.0 Elektro,,,;;;;;;;;;;;;;
1.6.2.2.1.13,Vorgang,Sichtabnahmen der Etage mit BL,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,831,20798,1,6,830EA-1t,2024-11-06 08:00,2024-11-06 17:00,Nein,Nein,5,E04,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.2.1.14,Vorgang,Schutz der Elemente mit Correx 1.5m hoch,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,832,20799,2,6,831EA-1t,2024-11-06 08:00,2024-11-07 17:00,Nein,Nein,5,E04,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.2.1.15,Vorgang,KGC Räumen Stockwerk,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,833,19384,1,6,832,2024-11-08 08:00,2024-11-08 17:00,Nein,Nein,3,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.16,Vorgang,Aepli Material einbringen,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,834,19386,1,6,833EA+1t,2024-11-12 08:00,2024-11-12 17:00,Nein,Nein,3,E04,,215.0 Fassadenbau,PAH,,21;;;;;;;;;;;;;
1.6.2.2.1.17,Vorgang,Aepli Einmessen UK,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,835,19387,1,6,834,2024-11-13 08:00,2024-11-13 17:00,Nein,Nein,2,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.18,Vorgang,Aepli Montage Loggia,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,836,19388,7,6,835,2024-11-14 08:00,2024-11-22 17:00,Nein,Nein,8,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.19,Vorgang,Aepli Finish Montage,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,837,19389,3,6,836EA-1t,2024-11-22 08:00,2024-11-26 17:00,Nein,Nein,6,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.20,Vorgang,Loggia - Abdichtung 2-lagig (Abdichter),Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,838,19390,3,6,836EA-1t,2024-11-22 08:00,2024-11-26 17:00,Nein,Nein,5,E04,Whg. Loggia,224.0 Bedachungsarbeiten,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.21,Vorgang,Aepli Montage Sonnenschutz/Blende,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,839,22276,4,6,843,2025-01-07 08:00,2025-01-10 17:00,Nein,Nein,,E04,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.2.1.22,Vorgang,KGC Montage Brandschutz Stockwerk,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,840,22277,3,6,810,2024-12-17 08:00,2024-12-19 17:00,Nein,Nein,,E04,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.1.23,Vorgang,KGC Verblechung der Loggias,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,841,22278,2,6,846,2025-01-24 08:00,2025-01-27 17:00,Nein,Nein,,E04,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.2.1.24,Vorgang,Loggia HLKSE (Elektro Kabelzug Whg.-Verteiler & Vorwandsystem Pfif.),Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,842,22279,7,6,782AA,2024-11-27 08:00,2024-12-05 17:00,Nein,Nein,,E04,,250 HLKS,,,;;;;;;;;;;;;;
1.6.2.2.1.25,Vorgang,Loggia Deckendämmung Balkone,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,843,22280,5,6,813,2024-12-17 08:00,2024-12-23 17:00,Nein,Nein,,E04,,271 Gipserarbeiten,,,;;;;;;;;;;;;;
1.6.2.2.1.26,Vorgang,Loggia Geländer,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,844,22281,4,6,843,2025-01-07 08:00,2025-01-10 17:00,Nein,Nein,,E04,,272.2 Geländer,,,;;;;;;;;;;;;;
1.6.2.2.1.27,Vorgang,Loggia Brandüberschlag,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,845,22282,4,6,843,2025-01-07 08:00,2025-01-10 17:00,Nein,Nein,,E04,,224.0 Bedachungsarbeiten,,,;;;;;;;;;;;;;
1.6.2.2.1.28,Vorgang,Loggia Isolation/Abdichtung/Bodenbelag,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 4.OG,846,22283,9,6,845,2025-01-13 08:00,2025-01-23 17:00,Nein,Nein,,E04,,224.0 Bedachungsarbeiten,,,;;;;;;;;;;;;;
1.6.2.2.2,Subtitel 4,Montage 5.OG,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG,847,3822,152,5,,2024-07-08 08:00,2025-02-24 17:00,Nein,Ja,,E05,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.1,Vorgang,Decke über 5.OG,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,848,18060,14,6,229EE,2024-07-08 08:00,2024-07-25 17:00,Nein,Nein,,E05,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.2,Vorgang,Demontage Notspriessung,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,849,18565,0,6,848EA+37t,2024-09-18 17:00,2024-09-18 17:00,Ja,Nein,,E05,,211.0 Baumeister,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.3,Vorgang,Reinigung / Finish / Übergabe,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,850,18566,6,6,935EE,2024-09-17 08:00,2024-09-24 17:00,Nein,Nein,,E05,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.4,Vorgang,Zugang Lift,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,851,22815,0,6,591EA+5t,2024-09-24 17:00,2024-09-24 17:00,Ja,Nein,,E05,,,,,;;;;;;;;;;;;;
1.6.2.2.2.5,Vorgang,provisorische Abdichtung für Fassadenbau,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,852,20746,0,6,850,2024-09-24 17:00,2024-09-24 17:00,Ja,Nein,,E05,,224.0 Bedachungsarbeiten,,,;;;;;;;;;;;;;
1.6.2.2.2.6,Vorgang,Kollektivschutz Netz 4,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,853,18674,102,6,848EA-4t,2024-07-22 08:00,2024-12-16 17:00,Nein,Nein,,E05,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.7,Vorgang,KGC Einmessen UK,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,854,19391,2,6,856AA-10t,2024-10-01 08:00,2024-10-02 17:00,Nein,Nein,2,E05,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.8,Vorgang,KGC Material einbringen,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,855,19392,3,6,854EA+4t,2024-10-09 08:00,2024-10-11 17:00,Nein,Nein,4,E05,,215.0 Fassadenbau,PAH,,78;;;;;;;;;;;;;
1.6.2.2.2.9,Vorgang,KGC Montage UK,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,856,19393,5,6,858AA-15t,2024-10-15 08:00,2024-10-22 17:00,Nein,Nein,4,E05,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.10,Vorgang,Aepli Elemente LVL 5 auf der Baustelle,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,857,20802,2,6,855,2024-10-14 08:00,2024-10-15 17:00,Nein,Nein,8,E05,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.11,Vorgang,KGC Montage Elementfassade,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,858,19394,9,6,828EA+1t,2024-11-07 08:00,2024-11-19 17:00,Nein,Nein,8,E05,,215.0 Fassadenbau,PAH,,;;;;;;;;;;;;;
1.6.2.2.2.12,Vorgang,Einzug Storenkabel Elektriker,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,859,20803,1,6,858,2024-11-20 08:00,2024-11-20 17:00,Nein,Nein,3,E05,,230.0 Elektro,,,;;;;;;;;;;;;;
1.6.2.2.2.13,Vorgang,Sichtabnahmen der Etage mit BL,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,860,20804,1,6,859EA-1t,2024-11-20 08:00,2024-11-20 17:00,Nein,Nein,5,E05,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
1.6.2.2.2.14,Vorgang,Schutz der Elemente mit Correx 1.5m hoch,Terminprogramm Ausführung - Fassade - Fassade PAH Hochhau ab 2.OG - Montage 4.OG- 7.OG - Montage 5.OG,861,20805,2,6,860EA-1t,2024-11-20 08:00,2024-11-21 17:00,Nein,Nein,5,E05,,215.0 Fassadenbau,,,;;;;;;;;;;;;;
